id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
29562170,https://www.airbnb.com/rooms/29562170,1 Zimmer mit Bett in Marzahn.,Private room,1,180242594,$12.00,2018-11-02T16:11:58Z,2018-11-02T16:11:58Z
29565354,https://www.airbnb.com/rooms/29565354,New year in a renovated place in Friedrichshain,Entire home/apt,2,68705877,$140.00,2021-10-26T20:57:16Z,2021-10-26T20:57:16Z
29577575,https://www.airbnb.com/rooms/29577575,"60 qm in Schöneberger Altbau,gesamte Unterkunft",Entire home/apt,5,41571358,$98.00,2018-11-02T21:39:07Z,2018-11-02T21:39:07Z
29579046,https://www.airbnb.com/rooms/29579046,Bright room with balcony in heart of Berlin,Private room,3,222672960,$33.00,2021-10-26T01:16:48Z,2021-10-26T01:16:48Z
29579517,https://www.airbnb.com/rooms/29579517,APARTMENT IN THE HEART OF PRENZLAUER BERG,Entire home/apt,2,222673220,$135.00,2021-11-14T15:40:25Z,2021-11-14T15:40:25Z
29580703,https://www.airbnb.com/rooms/29580703,cozy room in Prenzlauer berg near city center,Private room,1,219420726,$45.00,2018-12-13T00:48:13Z,2018-12-13T00:48:13Z
29583620,https://www.airbnb.com/rooms/29583620,gemütliches 40qm Zimmer in Tempelhof,Private room,5,11878984,$46.00,2019-05-03T18:55:44Z,2019-05-03T18:55:44Z
29593219,https://www.airbnb.com/rooms/29593219,Colibri: Cosy & Calm Room south of Berlin,Private room,4,149840246,$23.00,2019-03-25T13:42:11Z,2019-03-25T13:42:11Z
29602780,https://www.airbnb.com/rooms/29602780,Große Altbauwohnung Berlin-Schöneberg,Private room,3,8919586,$100.00,2019-04-30T15:29:52Z,2019-04-30T15:29:52Z
29603721,https://www.airbnb.com/rooms/29603721,Large room in a sunny central apartment,Private room,2,45585790,$65.00,2018-10-31T14:41:58Z,2018-10-31T14:41:58Z
29605687,https://www.airbnb.com/rooms/29605687,Tempel of conciousness close to the panke canal,Private room,2,131964045,$30.00,2018-10-27T09:12:56Z,2018-10-27T09:12:56Z
29605752,https://www.airbnb.com/rooms/29605752,Bedroom in Large Stylish Schoeneberg Apartment,Private room,93,88017688,$29.00,2018-10-23T23:27:35Z,2018-10-23T23:27:35Z
29608087,https://www.airbnb.com/rooms/29608087,Charming and bright apartment,Private room,4,17212144,$65.00,2018-11-02T15:40:44Z,2018-11-02T15:40:44Z
29616716,https://www.airbnb.com/rooms/29616716,Cosy Appartment,Entire home/apt,2,222935818,$52.00,2018-10-26T16:10:57Z,2018-10-26T16:10:57Z
29620734,https://www.airbnb.com/rooms/29620734,2-rooms Apartment for up to 4 persons,Entire home/apt,1,1210739,$143.00,2018-12-05T21:24:52Z,2018-12-05T21:24:52Z
29620839,https://www.airbnb.com/rooms/29620839,Bedroom Mitte - super central,Private room,2,77262771,$39.00,2018-11-11T10:08:37Z,2018-11-11T10:08:37Z
29621279,https://www.airbnb.com/rooms/29621279,Tolles Zimmer in Schöneberg mit bester Anbindung,Private room,2,72242359,$35.00,2018-10-29T03:03:59Z,2018-10-29T03:03:59Z
29621375,https://www.airbnb.com/rooms/29621375,Helles Zimmer in Galeriewohnung am Schlachtensee,Private room,2,3343010,$27.00,2018-10-29T02:15:31Z,2018-10-29T02:15:31Z
29625891,https://www.airbnb.com/rooms/29625891,Bright double room in a multicultural shared flat,Private room,2,121075504,$45.00,2018-10-18T03:48:04Z,2018-10-18T03:48:04Z
29627760,https://www.airbnb.com/rooms/29627760,Berliner Apt. Wonderful View and Sunset!,Entire home/apt,1,214598399,$48.00,2019-08-03T10:09:15Z,2019-08-03T10:09:15Z
29629949,https://www.airbnb.com/rooms/29629949,A la maison... Au centre de Berlin !,Entire home/apt,4,5455895,$85.00,2018-12-25T03:46:45Z,2018-12-25T03:46:45Z
29641147,https://www.airbnb.com/rooms/29641147,LIVE THE HIGH LIFE IN BERLIN,Entire home/apt,2,223112527,$131.00,2021-10-26T20:58:13Z,2021-10-26T20:58:13Z
29643887,https://www.airbnb.com/rooms/29643887,Greenwick Appartment,Entire home/apt,7,15171488,$100.00,2021-11-03T10:36:43Z,2021-11-03T10:36:43Z
29645452,https://www.airbnb.com/rooms/29645452,Modern and Quiet Flat in Prenzlauer Berg,Entire home/apt,6,10316303,$57.00,2019-01-20T23:40:57Z,2019-01-20T23:40:57Z
29649426,https://www.airbnb.com/rooms/29649426,Süßes Appartement Nähe City,Entire home/apt,5,222997440,$35.00,2018-11-02T05:11:23Z,2018-11-02T05:11:23Z
29654803,https://www.airbnb.com/rooms/29654803,Appartement (Prenzlauer Berg),Entire home/apt,3,155245530,$77.00,2018-12-27T18:13:30Z,2018-12-27T18:13:30Z
29668978,https://www.airbnb.com/rooms/29668978,Central Spacious  Stylish Apartment with balcony,Entire home/apt,2,223290400,$40.00,2018-11-10T01:52:59Z,2018-11-10T01:52:59Z
29669611,https://www.airbnb.com/rooms/29669611,Relaxing space with vegan kitchen,Entire home/apt,3,223195205,$31.00,2018-10-31T22:34:30Z,2018-10-31T22:34:30Z
29672962,https://www.airbnb.com/rooms/29672962,Sunny Penthouse with wonderful terrace in Mitte,Entire home/apt,4,11936923,$180.00,2018-12-30T05:54:17Z,2018-12-30T05:54:17Z
29675993,https://www.airbnb.com/rooms/29675993,87 qm Ferienwohnung im Schillerkiez,Entire home/apt,3,12831548,$87.00,2018-11-01T11:10:56Z,2018-11-01T11:10:56Z
29676703,https://www.airbnb.com/rooms/29676703,FOR lovey SPIRITUAL+VEGETARIANS near Prenzelau.Ber,Private room,10,13167369,$42.00,2019-01-29T12:24:18Z,2019-01-29T12:24:18Z
29678082,https://www.airbnb.com/rooms/29678082,Herzlich willkommen Berlin Besucher,Private room,1,222575103,$42.00,2018-12-24T02:02:04Z,2018-12-24T02:02:04Z
29679995,https://www.airbnb.com/rooms/29679995,Apartment in the historic part of Berlin,Entire home/apt,92,64166708,$150.00,2018-12-08T16:08:04Z,2018-12-08T16:08:04Z
29680856,https://www.airbnb.com/rooms/29680856,Cozy Flat with balcony :),Entire home/apt,3,160617542,$61.00,2018-10-21T13:15:15Z,2018-10-21T13:15:15Z
29683202,https://www.airbnb.com/rooms/29683202,Zuhause mit Spreeblick mitten in Berlin,Entire home/apt,90,222596512,$85.00,2021-10-29T07:39:57Z,2021-10-29T07:39:57Z
29695213,https://www.airbnb.com/rooms/29695213,Atelier Apartment,Entire home/apt,1,221529487,$75.00,2018-12-01T01:53:44Z,2018-12-01T01:53:44Z
29695826,https://www.airbnb.com/rooms/29695826,Female 6-bed room with shower/WC/TV,Shared room,1,8250486,$44.00,2018-11-11T06:49:30Z,2018-11-11T06:49:30Z
29696183,https://www.airbnb.com/rooms/29696183,6-bed room/shared bathroom nr.13,Shared room,1,8250486,$111.00,2018-12-03T21:03:22Z,2018-12-03T21:03:22Z
29696197,https://www.airbnb.com/rooms/29696197,Schöne 67 qm Altbauwohnung im Schillerkiez Berlin,Entire home/apt,3,12831548,$82.00,2018-11-07T10:25:47Z,2018-11-07T10:25:47Z
29696395,https://www.airbnb.com/rooms/29696395,4-bed room with shower/WC/TV No.11,Shared room,1,8250486,$43.00,2018-10-28T01:16:42Z,2018-10-28T01:16:42Z
29697918,https://www.airbnb.com/rooms/29697918,Top Apartment close to many Hotspots,Entire home/apt,1,165957726,$95.00,2019-02-01T15:52:04Z,2019-02-01T15:52:04Z
29700719,https://www.airbnb.com/rooms/29700719,88 qm Altbauwohnung im Schillerkiez bis 6 Personen,Entire home/apt,3,12831548,$92.00,2018-11-20T00:31:29Z,2018-11-20T00:31:29Z
29701362,https://www.airbnb.com/rooms/29701362,Gemütliche 60 qm Ladenwohnung mit 2 Schlafzimmern,Entire home/apt,3,12831548,$82.00,2018-11-29T20:26:47Z,2018-11-29T20:26:47Z
29703842,https://www.airbnb.com/rooms/29703842,"Stylish apartment, quiet street, hip district",Entire home/apt,7,4543042,$41.00,2019-02-12T23:15:34Z,2019-02-12T23:15:34Z
29703846,https://www.airbnb.com/rooms/29703846,Apartment perfect for couples,Entire home/apt,30,3387637,$40.00,2019-01-31T05:15:19Z,2019-01-31T05:15:19Z
29706171,https://www.airbnb.com/rooms/29706171,Most amazing flat in Berlin,Private room,1,71934837,$1000.00,2021-10-29T05:36:45Z,2021-10-29T05:36:45Z
29721020,https://www.airbnb.com/rooms/29721020,Sunny Apartment near Potsdamer Platz/Bergmannkiez,Entire home/apt,2,115790786,$76.00,2018-10-30T22:11:48Z,2018-10-30T22:11:48Z
29721616,https://www.airbnb.com/rooms/29721616,Schöne Berliner Innenhof Remise in Moabit - Mitte,Entire home/apt,5,3468407,$44.00,2018-10-29T05:30:20Z,2018-10-29T05:30:20Z
29724421,https://www.airbnb.com/rooms/29724421,Sunny room in the Akazienkiez,Private room,1,6580269,$40.00,2021-11-10T00:09:30Z,2021-11-10T00:09:30Z
29730239,https://www.airbnb.com/rooms/29730239,Schöne Wohnung in der besten Nachbarschaft,Entire home/apt,3,149705259,$60.00,2018-12-25T22:41:43Z,2018-12-25T22:41:43Z
29731021,https://www.airbnb.com/rooms/29731021,Cozy 52sqm apartment in Wedding (close to Mitte),Entire home/apt,4,2883039,$80.00,2020-03-04T14:53:49Z,2020-03-04T14:53:49Z
29732182,https://www.airbnb.com/rooms/29732182,Guest room in the heart of Berlin,Private room,2,223679612,$50.00,2018-10-22T04:19:02Z,2018-10-22T04:19:02Z
29737419,https://www.airbnb.com/rooms/29737419,priv. bedroom in shared flat  Kreuzberg Graefekiez,Private room,90,53403922,$35.00,2019-04-21T06:15:44Z,2019-04-21T06:15:44Z
29750208,https://www.airbnb.com/rooms/29750208,Simondach - the heart of Berlin,Private room,3,21445063,$65.00,2018-12-22T14:55:31Z,2018-12-22T14:55:31Z
29750344,https://www.airbnb.com/rooms/29750344,120qm Wohnung in Charlottenburg 24.11.18-30.12.19,Entire home/apt,60,223807959,$70.00,2021-11-11T03:52:20Z,2021-11-11T03:52:20Z
29750774,https://www.airbnb.com/rooms/29750774,Cozy hide-away in central Friedrichshain,Entire home/apt,2,37809305,$72.00,2019-02-04T00:30:45Z,2019-02-04T00:30:45Z
29752224,https://www.airbnb.com/rooms/29752224,"bequemes,sonniges Quartier mit Balkon und Garten!",Private room,2,167483294,$31.00,2018-12-22T21:35:47Z,2018-12-22T21:35:47Z
29753257,https://www.airbnb.com/rooms/29753257,Gemütliches Zimmer in Friedrichshain,Private room,2,100464004,$55.00,2019-08-16T00:43:45Z,2019-08-16T00:43:45Z
29759681,https://www.airbnb.com/rooms/29759681,"Cosy room, beautiful area, near to subway.",Private room,5,7925731,$32.00,2018-10-27T09:03:20Z,2018-10-27T09:03:20Z
29773392,https://www.airbnb.com/rooms/29773392,Stay in Berlin Right Next to Charlottenburg Castle,Private room,1,224005802,$75.00,2018-11-18T00:17:00Z,2018-11-18T00:17:00Z
29774431,https://www.airbnb.com/rooms/29774431,Großer & schöner Altbau für 4 Personen,Entire home/apt,12,2302751,$110.00,2019-01-11T20:19:59Z,2019-01-11T20:19:59Z
29775871,https://www.airbnb.com/rooms/29775871,Large light-filled central apartment,Entire home/apt,4,216837175,$142.00,2018-12-22T01:39:30Z,2018-12-22T01:39:30Z
29776487,https://www.airbnb.com/rooms/29776487,2 room flat in Berlin-Wedding/near Tegel Airport,Entire home/apt,4,55871108,$75.00,2018-12-30T00:57:25Z,2018-12-30T00:57:25Z
29791217,https://www.airbnb.com/rooms/29791217,Freundlich eingerichtetes Zimmer im Wedding,Private room,3,224128782,$34.00,2018-11-13T04:59:26Z,2018-11-13T04:59:26Z
29794722,https://www.airbnb.com/rooms/29794722,Spacious room in the beautiful Prenzlauer Berg,Private room,1,8868576,$30.00,2019-02-21T06:15:54Z,2019-02-21T06:15:54Z
29794793,https://www.airbnb.com/rooms/29794793,Ein Zimmer im Herzen von Berlin,Private room,2,224156706,$49.00,2018-11-19T15:02:00Z,2018-11-19T15:02:00Z
29796114,https://www.airbnb.com/rooms/29796114,Beautiful Golden Age City Apartment,Entire home/apt,2,182731111,$98.00,2018-11-12T18:53:53Z,2018-11-12T18:53:53Z
29799234,https://www.airbnb.com/rooms/29799234,Ruhiges helles Zimmer mitten im Kiez,Private room,1,90945826,$72.00,2018-11-26T22:21:46Z,2018-11-26T22:21:46Z
29800145,https://www.airbnb.com/rooms/29800145,Lovely cozy room near Ostkreuz,Private room,1,8378113,$30.00,2019-12-25T00:35:12Z,2019-12-25T00:35:12Z
29800320,https://www.airbnb.com/rooms/29800320,Sonnige Wohnung in schönem Altbau im Zentrum,Entire home/apt,2,56236881,$62.00,2018-11-13T00:45:09Z,2018-11-13T00:45:09Z
29800844,https://www.airbnb.com/rooms/29800844,"Zentral, gemütlich mit Kino",Entire home/apt,5,96131733,$65.00,2018-12-22T04:10:19Z,2018-12-22T04:10:19Z
29809357,https://www.airbnb.com/rooms/29809357,Spacious „Altbau“ apartment close to F'hain,Entire home/apt,4,74078422,$71.00,2019-03-21T07:02:35Z,2019-03-21T07:02:35Z
29813399,https://www.airbnb.com/rooms/29813399,Living in young Friedrichshain,Entire home/apt,92,64166708,$100.00,2019-01-30T06:48:34Z,2019-01-30T06:48:34Z
29813823,https://www.airbnb.com/rooms/29813823,WELCOME TO BERLIN!,Entire home/apt,2,224274594,$84.00,2019-01-05T05:24:12Z,2019-01-05T05:24:12Z
29814644,https://www.airbnb.com/rooms/29814644,6-bed room/shared bathroom nr.14,Shared room,1,8250486,$114.00,2018-12-01T07:29:29Z,2018-12-01T07:29:29Z
29814952,https://www.airbnb.com/rooms/29814952,4-bed room with shower/WC/TV No.12,Private room,1,8250486,$91.00,2019-01-17T04:45:49Z,2019-01-17T04:45:49Z
29816363,https://www.airbnb.com/rooms/29816363,WELCOME TO BERLIN!,Entire home/apt,2,224289213,$72.00,2018-12-20T00:43:34Z,2018-12-20T00:43:34Z
29816679,https://www.airbnb.com/rooms/29816679,Cozy apartment in beautiful Wedding,Entire home/apt,2,53851752,$45.00,2018-11-17T02:27:41Z,2018-11-17T02:27:41Z
29821214,https://www.airbnb.com/rooms/29821214,Kleine Wohnung mit großem Charme,Entire home/apt,7,152782015,$75.00,2021-10-23T05:56:49Z,2021-10-23T05:56:49Z
29827304,https://www.airbnb.com/rooms/29827304,Berlin Multi-unit building,Private room,1,223369819,$50.00,2018-12-15T19:28:15Z,2018-12-15T19:28:15Z
29835002,https://www.airbnb.com/rooms/29835002,Comfy apartm. in the best area - Ku‘damm/Messe/Zoo,Entire home/apt,28,224415305,$80.00,2018-11-16T06:08:10Z,2018-11-16T06:08:10Z
29847365,https://www.airbnb.com/rooms/29847365,Great cozy Berlin room with two floors and balkony,Private room,2,3432145,$70.00,2021-11-18T15:15:45Z,2021-11-18T15:15:45Z
29851651,https://www.airbnb.com/rooms/29851651,Welcome to my spooky place,Private room,1,224508134,$40.00,2018-12-21T21:52:13Z,2018-12-21T21:52:13Z
29855994,https://www.airbnb.com/rooms/29855994,Berlin Fridenau,Private room,1,215651220,$50.00,2021-10-28T18:25:52Z,2021-10-28T18:25:52Z
29856029,https://www.airbnb.com/rooms/29856029,Central & cosy apartment in Berlin-Friedrichshain,Entire home/apt,2,9539205,$85.00,2018-11-17T20:23:40Z,2018-11-17T20:23:40Z
29866805,https://www.airbnb.com/rooms/29866805,Room for two with private shower / WC,Private room,1,36961901,$99.00,2021-10-26T11:52:25Z,2021-10-26T11:52:25Z
29867429,https://www.airbnb.com/rooms/29867429,Cozy Design Apartment,Entire home/apt,10,122355845,$110.00,2021-10-24T18:44:26Z,2021-10-24T18:44:26Z
29868632,https://www.airbnb.com/rooms/29868632,Mitte - beautiful apartment,Entire home/apt,4,224618890,$80.00,2019-03-28T03:52:39Z,2019-03-28T03:52:39Z
29871786,https://www.airbnb.com/rooms/29871786,Vintage home in hip Neukölln,Entire home/apt,7,172027240,$100.00,2021-11-14T12:05:45Z,2021-11-14T12:05:45Z
29875293,https://www.airbnb.com/rooms/29875293,One bed in a cosy flat near center (only woman),Shared room,1,224642410,$17.00,2018-11-06T01:05:04Z,2018-11-06T01:05:04Z
29891582,https://www.airbnb.com/rooms/29891582,Rewari Hotel Berlin - Einzelzimmer Standard,Private room,1,216867611,$94.00,2019-07-05T21:21:12Z,2019-07-05T21:21:12Z
29891720,https://www.airbnb.com/rooms/29891720,Double room shower/WC/TV/kitchen No.Nr.3,Private room,1,8250486,$99.00,2018-12-01T09:26:35Z,2018-12-01T09:26:35Z
29891968,https://www.airbnb.com/rooms/29891968,5-bed room/shared bath No.2,Shared room,1,8250486,$120.00,2019-07-01T07:09:51Z,2019-07-01T07:09:51Z
29892626,https://www.airbnb.com/rooms/29892626,Bestes Zimmer in Bester Lage - perfect location,Private room,3,169928862,$40.00,2018-11-10T08:24:54Z,2018-11-10T08:24:54Z
29893461,https://www.airbnb.com/rooms/29893461,Berlin - Bergmannkiez mit Aussicht,Entire home/apt,2,8173569,$62.00,2018-11-29T19:21:40Z,2018-11-29T19:21:40Z
29899671,https://www.airbnb.com/rooms/29899671,Gästehaus EinStein,Entire home/apt,3,224826358,$100.00,2018-11-28T08:53:57Z,2018-11-28T08:53:57Z
29912232,https://www.airbnb.com/rooms/29912232,Neukölln penthouse with a spectacular view,Entire home/apt,21,8258987,$100.00,2020-02-23T07:31:51Z,2020-02-23T07:31:51Z
29914934,https://www.airbnb.com/rooms/29914934,Cozy room in super central location,Private room,3,6682282,$40.00,2018-11-23T11:36:43Z,2018-11-23T11:36:43Z
29915685,https://www.airbnb.com/rooms/29915685,Fantastic location spacious Single room,Private room,92,224824217,$22.00,2018-12-24T15:38:57Z,2018-12-24T15:38:57Z
29916019,https://www.airbnb.com/rooms/29916019,schönes WG-Zimm. in Prenzlauer Berg über die Tage!,Shared room,3,25950605,$75.00,2021-10-27T11:03:05Z,2021-10-27T11:03:05Z
29917180,https://www.airbnb.com/rooms/29917180,Fantastic location spacious Single room,Private room,92,224824217,$22.00,2019-02-14T14:17:08Z,2019-02-14T14:17:08Z
29919963,https://www.airbnb.com/rooms/29919963,Central Friedrichshain apartment with garden view,Entire home/apt,60,140389798,$50.00,2018-12-28T06:52:51Z,2018-12-28T06:52:51Z
29921767,https://www.airbnb.com/rooms/29921767,Cozy aparment in hip and central Kreuzberg!,Entire home/apt,2,147461101,$26.00,2018-12-21T09:51:00Z,2018-12-21T09:51:00Z
29923629,https://www.airbnb.com/rooms/29923629,Small but nice and with private shower /WC,Private room,1,36961901,$79.00,2021-11-07T01:39:07Z,2021-11-07T01:39:07Z
29925653,https://www.airbnb.com/rooms/29925653,Beautiful ROOFTOP CHALET Berlin,Entire home/apt,3,22696185,$81.00,2019-12-23T19:55:59Z,2019-12-23T19:55:59Z
29929434,https://www.airbnb.com/rooms/29929434,"Quiet location, close to City West.",Private room,1,225032154,$40.00,2019-02-24T13:15:53Z,2019-02-24T13:15:53Z
29942582,https://www.airbnb.com/rooms/29942582,Gemütliches Apartment im Herzen Weddings,Entire home/apt,3,15920914,$59.00,2019-06-30T19:33:18Z,2019-06-30T19:33:18Z
29954995,https://www.airbnb.com/rooms/29954995,Cozy Room in Prenzlauer Berg,Private room,1,24492738,$22.00,2019-03-09T09:07:56Z,2019-03-09T09:07:56Z
29955275,https://www.airbnb.com/rooms/29955275,modern 2 bedrooms apartment G30 Berlin,Entire home/apt,3,81984654,$85.00,2018-12-28T10:13:46Z,2018-12-28T10:13:46Z
29956924,https://www.airbnb.com/rooms/29956924,A Berlin Penthouse Apartment with a View,Entire home/apt,92,12360,$50.00,2021-04-26T21:46:30Z,2021-04-26T21:46:30Z
29959970,https://www.airbnb.com/rooms/29959970,Flat near Potsdamer Platz,Entire home/apt,2,225256054,$53.00,2018-12-17T01:08:29Z,2018-12-17T01:08:29Z
29961210,https://www.airbnb.com/rooms/29961210,"Gemütliche, kleine Wohnung im Herzen Berlin's",Entire home/apt,2,225263350,$56.00,2021-11-13T10:50:39Z,2021-11-13T10:50:39Z
29961688,https://www.airbnb.com/rooms/29961688,apartment EvEr in Kreuzberg,Entire home/apt,5,683771,$111.00,2018-12-18T04:44:53Z,2018-12-18T04:44:53Z
29962850,https://www.airbnb.com/rooms/29962850,"Zentral, toller Blick, sehr gute Anbindung, 108 qm",Entire home/apt,3,225277104,$75.00,2018-11-26T01:46:15Z,2018-11-26T01:46:15Z
29977114,https://www.airbnb.com/rooms/29977114,"Basement idyll (terrace & sauna), close to subway",Entire home/apt,1,149817209,$96.00,2019-08-03T05:31:26Z,2019-08-03T05:31:26Z
29981959,https://www.airbnb.com/rooms/29981959,Berlin ArtLoft,Entire home/apt,2,162648,$59.00,2018-11-24T02:17:33Z,2018-11-24T02:17:33Z
29983266,https://www.airbnb.com/rooms/29983266,"Große, schöne Wohnung mitten in Kreuzberg",Entire home/apt,10,15473962,$85.00,2018-11-14T20:54:20Z,2018-11-14T20:54:20Z
29987635,https://www.airbnb.com/rooms/29987635,Quiet Room in a fantastic renovated flat,Private room,1,2608382,$70.00,2019-06-23T15:44:14Z,2019-06-23T15:44:14Z
29988792,https://www.airbnb.com/rooms/29988792,Herrlich großes Zimmer in idealer Lage am ICC.,Private room,2,225448824,$75.00,2019-01-25T10:43:41Z,2019-01-25T10:43:41Z
29999322,https://www.airbnb.com/rooms/29999322,"*STUDIO IN A QUIET GARDEN, IN THE CENTER*",Entire home/apt,7,3896511,$69.00,2018-11-28T06:00:21Z,2018-11-28T06:00:21Z
30000084,https://www.airbnb.com/rooms/30000084,My little house,Private room,3,221150356,$25.00,2018-11-18T14:22:04Z,2018-11-18T14:22:04Z
30001549,https://www.airbnb.com/rooms/30001549,25 qm Zimmer zentral mit Dachterrasse & Wohnzimmer,Private room,14,225527178,$25.00,2018-11-03T11:12:46Z,2018-11-03T11:12:46Z
30005447,https://www.airbnb.com/rooms/30005447,Cosy room in vibrant & trendy Berlin-Neukölln,Private room,2,49765839,$28.00,2019-10-21T01:15:44Z,2019-10-21T01:15:44Z
30010293,https://www.airbnb.com/rooms/30010293,BIG 3ROOMS City Center Apt. MITTE Alexanderplatz,Entire home/apt,1,167881332,$171.00,2018-11-16T05:28:26Z,2018-11-16T05:28:26Z
30010686,https://www.airbnb.com/rooms/30010686,"Central, full of  bars, cafes, close to transport",Private room,10,225204685,$40.00,2018-11-10T20:34:57Z,2018-11-10T20:34:57Z
